year,year_id,countries,country_id,regions,region_id,western_emerging,west_emerge_id,capital,latitude,longitude,fdi_in_usa_million,globalization_100,gdp_per_capita_usd,interaction_gdp,fdi_by_usa_million,interaction_us_fdi,stock_market_capitalization_gdp,interaction_stock_mkt,government_effectiveness ,rule_of_law
2000,19,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,882,54,3749.75325,202486.6755,36717,1982718,34.50491094,1863.265191,0.09,-0.21
2001,20,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,596,56,3156.798718,176780.7282,32027,1793512,33.29403654,1864.466046,0.08,-0.22
2002,21,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,923,57,2829.283192,161269.1419,27598,1573086,24.95489983,1422.42929,0.06,-0.23
2003,22,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,548,57,3070.910491,175041.898,29553,1684521,42.01176266,2394.670472,0.2,-0.32
2004,23,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,1195,58,3637.462389,210972.8186,29485,1710130,49.35579864,2862.636321,0.02,-0.36
2005,24,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,2051,59,4790.437088,282635.7882,30882,1822038,53.23360426,3140.782651,-0.1,-0.43
2006,25,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,1054,60,5886.463588,353187.8153,33504,2010240,64.1225727,3847.354362,-0.32,-0.37
2007,26,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,2091,61,7348.030794,448229.8784,48807,2977227,98.04069955,5980.482673,-0.21,-0.37
2008,27,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,16,62,8831.023117,547523.4333,43953,2725086,34.90723993,2164.248876,-0.09,-0.32
2009,28,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,-1430,64,8597.915352,550266.5825,55380,3544320,80.21786503,5133.943362,-0.09,-0.16
2010,29,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,1357,65,11286.24302,733605.7963,66963,4352595,69.97082255,4548.103466,-0.04,0.04
2011,30,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,5077,65,13245.6125,860964.8125,74840,4864600,46.97407574,3053.314923,-0.12,0.04
2012,31,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,3562,65,12370.0242,804051.573,76821,4993365,49.79119987,3236.427992,-0.13,-0.07
2013,32,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,1891,65,12300.32488,799521.1172,69760,4534400,41.26708486,2682.360516,-0.09,-0.08
2014,33,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,1444,65,12112.58821,787318.2337,69548,4520620,34.36060222,2233.439144,-0.14,-0.05
2015,34,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,142,64,8814.000987,564096.0632,56847,3638208,27.2184107,1741.978285,-0.18,-0.15
2016,35,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,1020,64,8710.09669,557446.1882,67922,4347008,42.24307215,2703.556618,-0.17,-0.16
2017,36,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,977,64,9925.386238,635224.7192,77486,4959104,46.28178841,2962.034458,-0.29,-0.28
2018,37,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,2514,64,9001.234249,576078.9919,79032,5058048,48.62545122,3112.028878,-0.45,-0.25
2019,38,Brazil,39,Latin America,4,Emerging,2,Brasília,-15.7797,-47.9297,4617,64,8717.186278,557899.9218,81731,5230784,64.53901348,4130.496863,-0.19,-0.18
1982,1,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,-12,51,2156.512699,109982.1476,311,15861,74.37175474,3792.959492,1.34,1.11
1983,2,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,3,51,1709.441352,87181.50895,160,8160,74.37175474,3792.959492,1.34,1.11
1984,3,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,-5,50,1624.632237,81231.61185,162,8100,74.37175474,3718.587737,1.34,1.11
1985,4,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,16,51,1444.280374,73658.29907,255,13005,74.37175474,3792.959492,1.34,1.11
1986,5,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,14,52,1517.862565,78928.85338,473,24596,74.37175474,3867.331246,1.34,1.11
1987,6,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,29,51,1760.305423,89775.57657,617,31467,74.37175474,3792.959492,1.34,1.11
1988,7,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,34,50,2026.838545,101341.9273,988,49400,74.37175474,3718.587737,1.34,1.11
1989,8,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,40,50,2288.554941,114427.7471,1412,70600,74.37175474,3718.587737,1.34,1.11
1990,9,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,5,50,2494.525669,124726.2835,1896,94800,74.37175474,3718.587737,1.34,1.11
1991,10,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,29,54,2803.56209,151392.3529,2069,111726,74.37175474,4016.074756,1.34,1.11
1992,11,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,24,55,3350.213845,184261.7615,2544,139920,70.17790037,3859.78452,1.34,1.11
1993,12,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,4,57,3535.1736,201504.8952,2749,156693,90.94406736,5183.81184,1.34,1.11
1994,13,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,4,58,4024.216932,233404.5821,5062,293596,119.3689348,6923.398218,1.34,1.11
1995,14,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,2,61,5107.276802,311543.8849,6216,379176,99.29290118,6056.866972,1.34,1.11
1996,15,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,9,60,5349.804127,320988.2476,8156,489360,84.53570172,5072.142103,1.34,1.11
1997,16,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,59,61,5745.373795,350467.8015,9148,558028,84.80774309,5173.272328,1.27,1.15
1998,17,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,33,62,5446.580613,337687.998,9029,559798,63.57906824,3941.902231,1.2,1.18
1999,18,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,42,64,4957.777884,317297.7846,10177,651328,90.75971282,5808.62162,1.16,1.25
2000,19,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,24,66,5074.901624,334943.5072,10052,663432,77.57519507,5119.962875,1.12,1.32
2001,20,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,-186,70,4574.594421,320221.6095,10526,736820,79.33189676,5553.232773,1.14,1.34
2002,21,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,29,70,4446.250505,311237.5354,8928,624960,71.45006916,5001.504841,1.15,1.36
2003,22,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,70,73,4772.56282,348397.0859,9021,658533,114.386505,8350.214865,1.22,1.29
2004,23,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,70,74,6194.853107,458419.1299,10804,799496,117.8548604,8721.25967,1.19,1.32
2005,24,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,143,73,7598.525121,554692.3338,11127,812271,111.0019588,8103.142992,1.24,1.3
2006,25,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,288,75,9464.550243,709841.2682,10927,819525,112.6823475,8451.176063,1.03,1.27
2007,26,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,318,77,10502.35452,808681.298,16337,1257949,122.6399255,9443.274264,1.28,1.29
2008,27,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,331,77,10751.47967,827863.9346,16286,1254022,73.37400542,5649.798417,1.17,1.31
2009,28,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,301,77,10208.90676,786085.8205,25404,1956108,133.843646,10305.96074,1.25,1.3
2010,29,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,391,76,12808.03459,973410.6288,30747,2336772,156.4028141,11886.61387,1.27,1.34
2011,30,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,354,78,14637.24024,1141704.739,33265,2594670,107.1504244,8357.733103,1.25,1.37
2012,31,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,673,77,15351.55133,1182069.452,27537,2120349,117.2965516,9031.834473,1.26,1.39
2013,32,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,753,77,15842.94081,1219906.442,28329,2181333,95.24604545,7333.9455,1.26,1.37
2014,33,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,837,78,14670.99676,1144337.747,28843,2249754,89.52330191,6982.817549,1.16,1.43
2015,34,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,1948,77,13574.17183,1045211.231,28134,2166318,78.03899386,6009.002527,1.09,1.34
2016,35,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,2070,77,13753.59444,1059026.772,28141,2166857,84.84254835,6532.876223,1.01,1.13
2017,36,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,1861,77,14999.37009,1154951.497,25793,1986061,106.3638733,8190.018244,0.84,1.01
2018,37,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,2573,76,15924.79424,1210284.362,25986,1974936,84.0680028,6389.168213,1.08,1.09
2019,38,Chile,40,Latin America,4,Emerging,2,Santiago,-33.4569,-70.6483,2851,76,14896.45387,1132130.494,25084,1906384,72.18510144,5486.067709,1.06,1.07
1982,1,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,259,44,2597.982757,114311.2413,5019,220836,0.931698092,40.99471605,0.23,-0.73
1983,2,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,244,46,2147.719765,98795.10919,4516,207736,1.940327581,89.25506873,0.23,-0.73
1984,3,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,308,43,2478.210836,106563.0659,4829,207647,1.986307548,85.41122456,0.23,-0.73
1985,4,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,533,44,2569.239747,113046.5489,5417,238348,2.002870715,88.12631146,0.23,-0.73
1986,5,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,847,46,1733.91315,79760.0049,5060,232760,4.102561162,188.7178135,0.23,-0.73
1987,6,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,180,47,1862.886204,87555.65159,5434,255398,6.133899088,288.2932571,0.23,-0.73
1988,7,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,218,46,2247.981497,103407.1489,6312,290352,8.369511742,384.9975401,0.23,-0.73
1989,8,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,350,45,2687.914812,120956.1665,8264,371880,12.23121865,550.4048393,0.23,-0.73
1990,9,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,575,45,3112.268706,140052.0918,10313,464085,15.71270317,707.0716427,0.23,-0.73
1991,10,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,747,46,3661.947879,168449.6024,12501,575046,32.81570272,1509.522325,0.23,-0.73
1992,11,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,1406,50,4170.623287,208531.1644,13730,686500,38.20490076,1910.245038,0.23,-0.73
1993,12,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,1244,50,5650.026286,282501.3143,15221,761050,40.11399494,2005.699747,0.23,-0.73
1994,13,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,2069,50,5854.417857,292720.8929,16968,848400,24.67650309,1233.825155,0.23,-0.73
1995,14,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,1850,55,3928.223926,216052.3159,16873,928015,25.18759557,1385.317756,0.23,-0.73
1996,15,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,1641,53,4412.116345,233842.1663,19351,1025603,25.97975676,1376.927108,0.23,-0.73
1997,16,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,3100,53,5289.167988,280325.9034,24050,1274650,31.29312364,1658.535553,0.29,-0.62
1998,17,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,2055,54,5481.181497,295983.8008,26657,1439478,17.42553256,940.9787582,0.36,-0.51
1999,18,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,1999,55,6157.192475,338645.5861,37151,2043305,25.66401919,1411.521055,0.3,-0.45
2000,19,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,7462,58,7157.8145,415153.241,39352,2282416,17.68648639,1025.816211,0.24,-0.38
2001,20,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,6645,59,7544.568648,445129.5502,52544,3100096,16.68525555,984.4300775,0.26,-0.35
2002,21,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,7829,59,7593.137793,447995.1298,56303,3321877,13.46202451,794.2594461,0.27,-0.31
2003,22,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,9022,59,7075.369643,417446.8089,56851,3354209,16.80061128,991.2360655,0.21,-0.33
2004,23,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,7592,60,7484.486542,449069.1925,63384,3803040,21.91167137,1314.700282,0.12,-0.37
2005,24,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,3595,62,8277.671251,513215.6176,73687,4568594,27.25178691,1689.610788,0.07,-0.35
2006,25,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,5310,62,9068.294387,562234.252,82965,5143830,35.71352529,2214.238568,0.09,-0.43
2007,26,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,8478,63,9642.680605,607488.8781,91046,5735898,37.78151844,2380.235662,0.17,-0.49
2008,27,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,8420,64,10016.5713,641060.5632,87443,5596352,21.08623658,1349.519141,0.19,-0.67
2009,28,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,11111,64,8002.972106,512190.2148,84047,5379008,39.11418905,2503.308099,0.18,-0.56
2010,29,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,10970,65,9271.398233,602640.8851,85751,5573815,42.95184945,2791.870214,0.16,-0.55
2011,30,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,12500,66,10203.42085,673425.7761,85599,5649534,34.62036678,2284.944207,0.31,-0.55
2012,31,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,12751,66,10241.72792,675954.0427,104388,6889608,43.715016,2885.191056,0.34,-0.53
2013,32,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,15869,67,10725.18332,718587.2824,86433,5791011,41.27415703,2765.368521,0.35,-0.54
2014,33,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,15198,67,10928.91683,732237.4276,94482,6330294,36.51080609,2446.224008,0.2,-0.42
2015,34,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,15262,71,9616.645006,682781.7954,101326,7194146,34.32582974,2437.133912,0.21,-0.45
2016,35,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,17426,70,8744.515772,612116.104,98421,6889470,32.64200756,2284.940529,0.13,-0.56
2017,36,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,20693,71,9287.849736,659437.3313,100169,7111999,35.98376298,2554.847172,-0.03,-0.57
2018,37,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,21050,72,9686.513783,697428.9924,95873,6902856,31.50094537,2268.068067,-0.15,-0.64
2019,38,Mexico,41,Latin America,4,Emerging,2,Ciudad de México (Mexico City),19.4273,-99.1419,21526,72,9946.033829,716114.4357,100888,7263936,32.59740148,2347.012907,-0.16,-0.66
1982,1,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2168,50,2782.277721,139113.8861,4413,220650,4.964369604,248.2184802,0.22,-0.17
1983,2,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2073,52,2791.775094,145172.3049,4863,252876,4.964369604,258.1472194,0.22,-0.17
1984,3,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,1924,51,2849.06044,145302.0824,4460,227460,4.964369604,253.1828498,0.22,-0.17
1985,4,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2204,52,2947.690227,153279.8918,4069,211588,4.964369604,258.1472194,0.22,-0.17
1986,5,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2202,52,2996.620763,155824.2797,5227,271804,4.964369604,258.1472194,0.22,-0.17
1987,6,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2627,51,2945.162975,150203.3117,6294,320994,4.964369604,253.1828498,0.22,-0.17
1988,7,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2878,50,2492.149589,124607.4795,6489,324450,4.964369604,248.2184802,0.22,-0.17
1989,8,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,3392,53,2446.228899,129650.1316,8913,472389,4.964369604,263.111589,0.22,-0.17
1990,9,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,4188,53,2603.846622,138003.871,9289,492317,4.964369604,263.111589,0.22,-0.17
1991,10,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,4500,52,2803.941591,145804.9627,10484,545168,4.964369604,258.1472194,0.22,-0.17
1992,11,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,5069,52,3122.081256,162348.2253,11038,573976,4.964369604,258.1472194,0.22,-0.17
1993,12,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,4652,52,3339.919455,173675.8117,12043,626236,4.964369604,258.1472194,0.22,-0.17
1994,13,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,4253,52,3489.152406,181435.9251,11905,619060,8.132156252,422.8721251,0.22,-0.17
1995,14,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,4939,54,3494.516014,188703.8648,15123,816642,8.679926579,468.7160353,0.22,-0.17
1996,15,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,6014,55,3529.852222,194141.8722,16335,898425,12.96297835,712.9638093,0.22,-0.17
1997,16,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,5599,55,3741.279464,205770.3705,22016,1210880,20.37174971,1120.446234,0.3,-0.11
1998,17,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,6227,57,3974.667035,226556.021,25924,1477668,32.97831182,1879.763774,0.38,-0.05
1999,18,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,5275,57,4082.615957,232709.1095,33493,1909101,28.70509156,1636.190219,0.32,-0.1
2000,19,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,3819,58,4060.324493,235498.8206,30758,1783964,22.70785018,1317.05531,0.26,-0.15
2001,20,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,4385,59,4046.419981,238738.7789,5141,303319,20.81344754,1227.993405,0.14,-0.11
2002,21,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,5841,58,4126.241558,239322.0104,5842,338836,23.81426874,1381.227587,0.03,-0.06
2003,22,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,8874,59,4267.303325,251770.8962,5409,319131,23.51398,1387.32482,-0.06,-0.11
2004,23,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,10408,58,4592.152614,266344.8516,4919,285302,27.99236097,1623.556936,-0.07,-0.1
2005,24,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,10983,63,4916.914994,309765.6446,4826,304038,36.41539367,2294.169801,0.07,-0.09
2006,25,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,11924,65,5348.895292,347678.194,4636,301340,39.41975275,2562.283929,0.07,-0.13
2007,26,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,1066,66,6166.180721,406967.9276,6171,407286,33.824687,2232.429342,0.14,-0.15
2008,27,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,916,68,7154.274496,486490.6657,5963,405484,28.08567057,1909.825599,0.12,-0.17
2009,28,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,1101,68,7576.140467,515177.5518,6060,412080,28.47882796,1936.560301,0.14,-0.09
2010,29,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,952,69,8082.028459,557659.9637,5156,355764,28.35568931,1956.542562,0.14,-0.07
2011,30,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,1135,71,9358.251475,664435.8547,5849,415279,30.79524422,2186.46234,0.09,0.02
2012,31,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,1218,71,10722.28363,761282.1377,4709,334339,31.02669572,2202.895396,0.29,-0.19
2013,32,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,1527,71,11889.12763,844128.0617,4682,332422,27.56578947,1957.171052,0.29,-0.22
2014,33,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2350,71,12796.07004,908520.9728,4510,320210,27.55504142,1956.407941,0.26,-0.06
2015,34,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2592,71,13630.30797,967751.8659,4447,315737,24.3555111,1729.241288,0.29,-0.11
2016,35,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2749,71,14343.96363,1018421.418,4472,317512,23.42343074,1663.063583,0.19,0.05
2017,36,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2466,71,15150.34561,1075674.538,4821,342291,24.14649866,1714.401405,0.02,0.04
2018,37,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2789,71,15592.57368,1107072.731,5075,360325,24.02604402,1705.849125,-0.02,-0.09
2019,38,Panama,42,Latin America,4,Emerging,2,Ciudad de Panamá (Panama City),8.9958,-79.5196,2965,71,15731.01603,1116902.138,5272,374312,25.21077592,1789.96509,0.07,-0.12
